,CE appliance,dish washer,electric space heater,electric stove,fridge,washer dryer,main
436,0.0,0.0,47.0,2.0,155.0,3.0,725.599975586
437,0.0,0.0,142.0,2.0,157.0,3.0,719.800048828
438,0.0,0.0,6.0,2.0,156.0,3.0,719.700012207
439,0.0,0.0,48.0,2.0,155.0,3.0,719.510009766
440,0.0,0.0,48.0,2.0,156.0,3.0,720.799987793
441,0.0,0.0,7.0,2.0,156.0,3.0,721.869995117
442,0.0,0.0,136.0,2.0,158.0,3.0,719.579956055
443,0.0,0.0,136.0,2.0,158.0,3.0,719.579956055
444,0.0,0.0,136.0,2.0,158.0,3.0,719.579956055
445,0.0,0.0,137.0,2.0,158.0,3.0,718.479980469
446,0.0,0.0,45.0,2.0,158.0,3.0,720.25
447,0.0,0.0,48.0,2.0,155.0,3.0,720.150024414
448,0.0,0.0,49.0,2.0,154.0,4.0,721.570007324
449,0.0,0.0,45.0,2.0,153.0,3.0,721.239990234
450,0.0,0.0,48.0,2.0,153.0,3.0,719.679992676
451,0.0,0.0,46.0,2.0,154.0,3.0,719.83996582
452,0.0,0.0,26.0,2.0,153.0,3.0,720.969970703
453,0.0,0.0,48.0,2.0,160.0,3.0,724.260009766
454,0.0,0.0,45.0,2.0,155.0,3.0,722.010009766
455,0.0,0.0,25.0,2.0,156.0,3.0,727.650024414
456,0.0,0.0,45.0,2.0,157.0,3.0,727.650024414
457,0.0,0.0,46.0,2.0,157.0,3.0,525.66998291
458,0.0,0.0,8.0,2.0,157.0,3.0,517.159973145
459,0.0,0.0,57.0,2.0,154.0,3.0,515.150024414
460,0.0,0.0,35.0,2.0,154.0,3.0,524.020019531
461,0.0,0.0,46.0,2.0,155.0,3.0,522.729980469
462,0.0,0.0,59.0,2.0,154.0,3.0,515.619995117
463,0.0,0.0,88.0,2.0,155.0,3.0,526.66998291
464,0.0,0.0,88.0,2.0,155.0,3.0,526.66998291
465,0.0,0.0,65.0,2.0,157.0,3.0,526.280029297
466,0.0,0.0,66.0,2.0,156.0,3.0,526.970031738
467,0.0,0.0,60.0,2.0,156.0,3.0,523.140014648
468,0.0,0.0,77.0,2.0,155.0,3.0,536.390014648
469,0.0,0.0,83.0,2.0,154.0,3.0,542.639953613
470,0.0,0.0,58.0,2.0,155.0,3.0,529.809997559
471,0.0,0.0,64.0,2.0,156.0,3.0,526.140014648
472,0.0,0.0,76.0,2.0,155.0,3.0,525.219970703
473,0.0,0.0,75.0,2.0,152.0,3.0,533.909973145
474,0.0,0.0,61.0,2.0,153.0,3.0,531.390014648
475,0.0,0.0,71.0,2.0,152.0,3.0,547.950012207
476,0.0,0.0,61.0,2.0,153.0,3.0,532.909973145
477,0.0,0.0,76.0,2.0,152.0,3.0,527.760009766
478,0.0,0.0,58.0,2.0,151.0,3.0,525.359985352
479,0.0,0.0,56.0,2.0,151.0,3.0,526.150024414
480,0.0,0.0,54.0,2.0,157.0,3.0,517.16998291
481,0.0,0.0,76.0,2.0,157.0,3.0,523.149963379
482,0.0,0.0,53.0,2.0,155.0,3.0,516.710021973
483,0.0,0.0,53.0,2.0,155.0,3.0,516.710021973
484,0.0,0.0,53.0,2.0,155.0,3.0,516.710021973
485,0.0,0.0,73.0,2.0,154.0,3.0,516.820007324
486,0.0,0.0,52.0,2.0,155.0,3.0,519.530029297
487,0.0,0.0,53.0,2.0,155.0,3.0,516.849975586
488,0.0,0.0,54.0,2.0,152.0,3.0,522.950012207
489,0.0,0.0,71.0,2.0,151.0,3.0,520.030029297
490,0.0,0.0,57.0,2.0,152.0,3.0,519.359985352
491,0.0,0.0,54.0,2.0,152.0,3.0,519.450012207
492,0.0,0.0,52.0,2.0,157.0,3.0,516.109985352
493,0.0,0.0,72.0,2.0,145.0,3.0,519.75
494,0.0,0.0,53.0,2.0,157.0,3.0,525.5
495,0.0,0.0,56.0,2.0,156.0,3.0,530.539978027
496,0.0,0.0,52.0,2.0,157.0,3.0,522.899963379
497,0.0,0.0,70.0,2.0,158.0,3.0,518.570007324
498,0.0,0.0,54.0,2.0,158.0,3.0,519.229980469
499,0.0,0.0,66.0,2.0,156.0,3.0,517.849975586
500,0.0,0.0,66.0,2.0,156.0,3.0,520.529968262
501,0.0,0.0,54.0,2.0,158.0,3.0,520.359985352
502,0.0,0.0,54.0,2.0,158.0,3.0,519.220031738
503,0.0,0.0,52.0,2.0,153.0,3.0,513.789978027
504,0.0,0.0,52.0,2.0,153.0,3.0,513.789978027
505,0.0,0.0,52.0,2.0,153.0,3.0,513.789978027
506,0.0,0.0,52.0,2.0,154.0,3.0,519.090026855
507,0.0,0.0,52.0,2.0,151.0,3.0,519.320007324
508,0.0,0.0,56.0,2.0,151.0,3.0,518.840026855
509,0.0,0.0,53.0,2.0,153.0,3.0,518.25
510,0.0,0.0,49.0,2.0,153.0,3.0,701.630004883
511,0.0,0.0,49.0,2.0,153.0,3.0,721.099975586
512,0.0,0.0,52.0,2.0,158.0,3.0,720.960021973
513,0.0,0.0,50.0,2.0,158.0,3.0,723.16003418
514,0.0,0.0,48.0,2.0,158.0,3.0,729.760009766
515,0.0,0.0,48.0,2.0,158.0,3.0,725.429992676
516,0.0,0.0,49.0,2.0,153.0,3.0,721.109985352
517,0.0,0.0,50.0,2.0,154.0,3.0,719.859985352
518,0.0,0.0,35.0,2.0,154.0,3.0,724.030029297
519,0.0,0.0,51.0,2.0,154.0,3.0,720.320007324
520,0.0,0.0,48.0,2.0,154.0,3.0,721.630004883
521,0.0,0.0,50.0,2.0,153.0,3.0,720.650024414
522,0.0,0.0,49.0,2.0,153.0,3.0,720.140014648
523,0.0,0.0,50.0,2.0,152.0,3.0,719.079956055
524,0.0,0.0,50.0,2.0,152.0,3.0,719.079956055
525,0.0,0.0,50.0,2.0,152.0,3.0,719.079956055
526,0.0,0.0,50.0,2.0,153.0,3.0,717.08996582
527,0.0,0.0,46.0,2.0,153.0,3.0,720.929992676
528,0.0,0.0,58.0,2.0,153.0,3.0,722.5
529,0.0,0.0,37.0,2.0,153.0,3.0,725.849975586
530,0.0,0.0,55.0,2.0,153.0,3.0,722.679992676
531,0.0,0.0,51.0,2.0,152.0,3.0,722.200012207
532,0.0,0.0,50.0,2.0,155.0,3.0,717.969970703
533,0.0,0.0,49.0,2.0,155.0,3.0,699.159973145
534,0.0,0.0,49.0,2.0,156.0,3.0,651.289978027
535,0.0,0.0,48.0,2.0,156.0,3.0,649.710021973
536,0.0,0.0,7.0,2.0,156.0,3.0,646.299987793
537,0.0,1.0,8.0,2.0,163.0,3.0,647.609985352
538,0.0,0.0,49.0,2.0,284.0,3.0,765.809936523
539,0.0,0.0,48.0,2.0,283.0,3.0,769.039978027
540,0.0,0.0,48.0,2.0,156.0,3.0,647.179992676
541,0.0,0.0,49.0,2.0,156.0,3.0,646.059997559
542,0.0,0.0,22.0,2.0,283.0,3.0,646.780029297
543,0.0,0.0,47.0,2.0,154.0,3.0,647.150024414
544,0.0,0.0,47.0,2.0,154.0,3.0,647.150024414
545,0.0,0.0,47.0,2.0,154.0,3.0,647.150024414
546,0.0,0.0,49.0,2.0,155.0,3.0,647.020019531
547,0.0,0.0,134.0,2.0,157.0,3.0,645.150024414
548,0.0,0.0,48.0,2.0,157.0,3.0,650.099975586
549,0.0,0.0,47.0,2.0,160.0,3.0,647.510009766
550,0.0,0.0,27.0,2.0,161.0,3.0,647.040039062
551,0.0,0.0,43.0,2.0,156.0,3.0,647.450012207
552,0.0,0.0,49.0,2.0,158.0,3.0,648.83996582
553,0.0,0.0,51.0,2.0,159.0,3.0,648.58001709
554,0.0,0.0,28.0,2.0,162.0,3.0,657.349975586
555,0.0,0.0,47.0,2.0,156.0,3.0,656.900024414
556,0.0,0.0,50.0,2.0,156.0,3.0,649.859985352
557,0.0,0.0,10.0,2.0,157.0,3.0,647.820007324
558,0.0,0.0,36.0,2.0,158.0,3.0,647.469970703
559,0.0,0.0,46.0,2.0,157.0,3.0,648.739990234
560,0.0,0.0,46.0,2.0,162.0,3.0,648.66003418
561,0.0,0.0,7.0,2.0,161.0,3.0,648.979980469
562,0.0,0.0,47.0,2.0,160.0,3.0,648.020019531
563,0.0,0.0,7.0,2.0,162.0,3.0,646.5
564,0.0,0.0,7.0,2.0,162.0,3.0,646.5
565,0.0,0.0,7.0,2.0,162.0,3.0,646.5
566,0.0,0.0,6.0,2.0,160.0,3.0,649.619995117
567,0.0,0.0,45.0,2.0,156.0,3.0,650.130004883
568,0.0,0.0,43.0,2.0,160.0,3.0,649.929992676
569,0.0,0.0,42.0,2.0,161.0,3.0,649.440002441
570,0.0,0.0,43.0,2.0,160.0,3.0,650.41003418
571,0.0,0.0,41.0,2.0,158.0,3.0,648.029968262
572,0.0,0.0,45.0,2.0,160.0,3.0,650.799987793
573,0.0,0.0,42.0,2.0,162.0,3.0,654.709960938
574,0.0,0.0,41.0,2.0,162.0,3.0,659.869995117
575,0.0,0.0,40.0,2.0,157.0,3.0,657.049987793
576,0.0,0.0,41.0,2.0,158.0,3.0,649.780029297
577,0.0,0.0,42.0,2.0,160.0,3.0,646.16998291
578,0.0,0.0,40.0,2.0,162.0,3.0,648.809997559
579,0.0,0.0,41.0,2.0,155.0,3.0,649.440002441
580,0.0,0.0,39.0,2.0,160.0,3.0,651.630004883
581,0.0,0.0,41.0,2.0,162.0,3.0,652.719970703
582,0.0,0.0,35.0,2.0,161.0,3.0,647.320007324
583,0.0,0.0,43.0,2.0,161.0,4.0,646.170043945
584,0.0,0.0,41.0,2.0,156.0,3.0,653.140014648
585,0.0,0.0,41.0,2.0,156.0,3.0,653.140014648
586,0.0,0.0,41.0,2.0,156.0,3.0,653.140014648
587,0.0,0.0,43.0,2.0,163.0,3.0,651.400024414
588,0.0,0.0,43.0,2.0,163.0,3.0,648.91003418
589,0.0,0.0,48.0,2.0,159.0,3.0,646.059997559
590,0.0,0.0,39.0,2.0,155.0,3.0,648.25
591,0.0,0.0,41.0,2.0,160.0,3.0,653.049987793
592,0.0,0.0,40.0,2.0,162.0,3.0,649.729980469
593,0.0,0.0,41.0,2.0,162.0,3.0,651.25
594,0.0,0.0,39.0,2.0,162.0,3.0,653.75
595,0.0,0.0,40.0,2.0,155.0,3.0,650.459960938
596,0.0,0.0,39.0,2.0,158.0,3.0,649.869995117
597,0.0,0.0,39.0,2.0,161.0,3.0,651.099975586
598,0.0,0.0,40.0,2.0,161.0,3.0,647.190002441
599,0.0,0.0,40.0,2.0,154.0,3.0,653.530029297
600,0.0,0.0,169.0,2.0,156.0,3.0,652.020019531
601,0.0,0.0,41.0,2.0,157.0,3.0,646.200012207
602,0.0,0.0,40.0,2.0,158.0,3.0,647.510009766
603,0.0,0.0,39.0,2.0,157.0,3.0,653.150024414
604,0.0,0.0,40.0,2.0,155.0,3.0,648.679992676
605,0.0,0.0,40.0,2.0,155.0,3.0,648.679992676
606,0.0,0.0,40.0,2.0,155.0,3.0,648.679992676
607,0.0,0.0,51.0,2.0,157.0,3.0,647.140014648
608,0.0,0.0,39.0,2.0,159.0,3.0,649.239990234
609,0.0,0.0,41.0,2.0,158.0,3.0,654.599975586
610,0.0,0.0,39.0,2.0,157.0,3.0,652.989990234
611,0.0,0.0,42.0,2.0,156.0,3.0,652.570007324
612,0.0,0.0,38.0,2.0,156.0,3.0,649.209960938
613,0.0,0.0,39.0,2.0,161.0,3.0,647.299987793
614,0.0,0.0,38.0,2.0,160.0,3.0,653.58996582
615,0.0,0.0,40.0,2.0,162.0,3.0,661.099975586
616,0.0,0.0,40.0,2.0,161.0,3.0,652.599975586
617,0.0,0.0,43.0,2.0,155.0,3.0,652.090026855
618,0.0,0.0,40.0,2.0,156.0,3.0,650.539978027
619,0.0,0.0,41.0,2.0,159.0,3.0,647.119995117
620,0.0,0.0,38.0,2.0,160.0,3.0,650.83996582
621,0.0,0.0,38.0,2.0,160.0,3.0,654.700012207
622,0.0,0.0,40.0,2.0,159.0,3.0,652.179992676
623,0.0,0.0,39.0,2.0,159.0,3.0,654.280029297
624,0.0,0.0,38.0,2.0,160.0,3.0,648.33001709
625,0.0,0.0,38.0,2.0,160.0,3.0,648.33001709
626,0.0,0.0,39.0,3.0,162.0,3.0,600.070007324
627,0.0,0.0,41.0,2.0,167.0,3.0,598.599975586
628,0.0,0.0,40.0,2.0,155.0,3.0,595.549987793
629,0.0,0.0,40.0,3.0,155.0,2.0,596.190002441
630,0.0,0.0,39.0,2.0,157.0,3.0,596.75
631,0.0,0.0,56.0,3.0,159.0,3.0,601.079956055
632,0.0,0.0,43.0,2.0,160.0,3.0,600.489990234
633,0.0,0.0,39.0,2.0,159.0,3.0,602.119995117
634,0.0,0.0,42.0,3.0,155.0,2.0,605.510009766
635,0.0,0.0,39.0,2.0,156.0,3.0,594.679992676
636,0.0,0.0,42.0,3.0,161.0,3.0,598.08001709
637,0.0,0.0,41.0,3.0,162.0,3.0,592.880004883
638,0.0,0.0,39.0,2.0,162.0,2.0,602.190002441
639,0.0,0.0,39.0,2.0,162.0,2.0,601.559997559
640,0.0,0.0,42.0,3.0,158.0,2.0,597.320007324
641,0.0,0.0,42.0,3.0,158.0,2.0,597.400024414
642,0.0,0.0,38.0,2.0,160.0,3.0,596.929992676
643,0.0,0.0,38.0,2.0,160.0,3.0,602.970031738
644,0.0,0.0,13.0,2.0,159.0,3.0,600.739990234
645,0.0,0.0,13.0,2.0,159.0,3.0,600.739990234
646,0.0,0.0,13.0,2.0,159.0,3.0,603.33996582
647,0.0,0.0,38.0,2.0,157.0,3.0,598.08996582
648,0.0,0.0,38.0,3.0,155.0,3.0,600.859985352
649,0.0,0.0,35.0,2.0,156.0,2.0,605.58001709
650,0.0,0.0,39.0,3.0,158.0,3.0,601.320007324
651,0.0,0.0,38.0,2.0,159.0,3.0,603.770019531
652,0.0,0.0,36.0,2.0,159.0,3.0,606.590026855
653,0.0,0.0,38.0,3.0,155.0,3.0,604.159973145
654,0.0,0.0,37.0,3.0,153.0,3.0,607.700012207
655,0.0,0.0,37.0,3.0,153.0,3.0,602.469970703
656,0.0,0.0,37.0,3.0,153.0,3.0,602.049987793
657,0.0,0.0,39.0,3.0,161.0,2.0,600.66998291
658,0.0,0.0,39.0,3.0,158.0,3.0,600.5
659,0.0,0.0,45.0,2.0,158.0,3.0,596.33996582
660,0.0,0.0,38.0,2.0,158.0,3.0,599.630004883
661,0.0,0.0,37.0,2.0,157.0,3.0,602.590026855
662,0.0,0.0,37.0,3.0,155.0,2.0,600.600036621
663,0.0,0.0,37.0,2.0,161.0,3.0,599.200012207
664,0.0,0.0,37.0,2.0,161.0,3.0,599.200012207
665,0.0,0.0,37.0,2.0,161.0,3.0,599.200012207
666,0.0,0.0,37.0,3.0,159.0,3.0,600.960021973
667,0.0,0.0,44.0,3.0,155.0,2.0,602.570007324
668,0.0,0.0,38.0,3.0,152.0,2.0,600.260009766
669,0.0,0.0,46.0,2.0,141.0,3.0,597.640014648
670,0.0,0.0,35.0,2.0,164.0,3.0,602.400024414
671,0.0,0.0,38.0,2.0,160.0,2.0,595.570007324
672,0.0,0.0,37.0,3.0,162.0,2.0,601.239990234
673,0.0,0.0,39.0,3.0,161.0,2.0,603.279968262
674,0.0,0.0,36.0,2.0,158.0,3.0,606.719970703
675,0.0,0.0,41.0,3.0,158.0,2.0,601.200012207
676,0.0,0.0,38.0,2.0,160.0,2.0,596.219970703
677,0.0,0.0,36.0,2.0,162.0,3.0,597.020019531
678,0.0,0.0,41.0,2.0,161.0,3.0,596.119995117
679,0.0,0.0,62.0,2.0,155.0,3.0,598.270019531
680,0.0,0.0,38.0,2.0,154.0,3.0,596.900024414
681,0.0,0.0,35.0,3.0,156.0,2.0,595.659973145
682,0.0,0.0,38.0,3.0,155.0,2.0,596.459960938
683,0.0,0.0,146.0,2.0,160.0,3.0,591.770019531
684,0.0,0.0,37.0,3.0,157.0,2.0,598.170043945
685,0.0,0.0,148.0,2.0,157.0,3.0,598.33996582
686,0.0,0.0,35.0,2.0,159.0,3.0,599.429992676
687,0.0,0.0,35.0,2.0,159.0,3.0,599.429992676
688,0.0,0.0,37.0,3.0,161.0,2.0,592.289978027
689,0.0,0.0,34.0,2.0,156.0,2.0,594.390014648
690,0.0,0.0,127.0,2.0,156.0,2.0,594.16998291
691,0.0,0.0,36.0,2.0,157.0,2.0,603.309997559
692,0.0,0.0,38.0,2.0,159.0,3.0,602.510009766
693,0.0,0.0,36.0,3.0,158.0,2.0,602.599975586
694,0.0,0.0,148.0,3.0,155.0,2.0,592.359985352
695,0.0,0.0,38.0,3.0,151.0,2.0,593.729980469
696,0.0,0.0,37.0,3.0,153.0,2.0,597.710021973
697,0.0,0.0,38.0,3.0,157.0,3.0,548.579956055
698,0.0,0.0,155.0,2.0,159.0,3.0,390.309997559
699,0.0,0.0,38.0,3.0,160.0,2.0,390.089996338
700,0.0,0.0,40.0,2.0,160.0,3.0,387.110015869
701,0.0,0.0,37.0,3.0,154.0,2.0,391.889984131
702,0.0,0.0,160.0,2.0,154.0,2.0,394.489990234
703,0.0,0.0,37.0,2.0,155.0,2.0,391.0
704,0.0,0.0,39.0,3.0,158.0,2.0,392.549987793
705,0.0,0.0,37.0,2.0,156.0,2.0,392.240020752
706,0.0,0.0,37.0,2.0,156.0,2.0,392.240020752
707,0.0,0.0,37.0,2.0,156.0,2.0,392.240020752
708,0.0,0.0,38.0,3.0,156.0,2.0,394.770019531
709,0.0,0.0,36.0,2.0,159.0,2.0,391.049987793
710,0.0,0.0,154.0,3.0,160.0,3.0,390.730010986
711,0.0,0.0,37.0,3.0,158.0,2.0,395.170013428
712,0.0,0.0,39.0,2.0,154.0,3.0,392.700012207
713,0.0,0.0,37.0,3.0,145.0,2.0,389.619995117
714,0.0,0.0,123.0,3.0,165.0,2.0,392.490020752
715,0.0,0.0,40.0,2.0,156.0,3.0,390.520019531
716,0.0,0.0,38.0,3.0,160.0,2.0,390.940002441
717,0.0,0.0,38.0,3.0,155.0,3.0,393.200012207
718,0.0,0.0,130.0,3.0,152.0,2.0,389.429992676
719,0.0,0.0,44.0,3.0,153.0,3.0,391.089996338
720,0.0,0.0,40.0,3.0,154.0,2.0,391.639984131
721,0.0,0.0,38.0,3.0,158.0,3.0,391.899993896
722,0.0,0.0,56.0,3.0,159.0,2.0,392.070007324
723,0.0,0.0,37.0,3.0,158.0,2.0,391.0
724,0.0,0.0,38.0,2.0,159.0,3.0,388.0
725,0.0,0.0,34.0,2.0,155.0,3.0,390.109985352
726,0.0,0.0,34.0,2.0,155.0,3.0,390.109985352
727,0.0,0.0,34.0,2.0,155.0,3.0,390.109985352
728,0.0,0.0,35.0,3.0,161.0,2.0,391.429992676
729,0.0,0.0,30.0,3.0,154.0,2.0,387.660003662
730,0.0,0.0,35.0,2.0,156.0,2.0,391.600006104
731,0.0,0.0,35.0,2.0,152.0,2.0,397.349975586
732,0.0,0.0,34.0,2.0,158.0,2.0,399.040008545
733,0.0,0.0,35.0,3.0,159.0,2.0,389.259979248
734,0.0,0.0,35.0,3.0,152.0,3.0,386.929992676
735,0.0,0.0,35.0,2.0,157.0,2.0,386.179992676
736,0.0,0.0,34.0,3.0,155.0,2.0,387.679992676
737,0.0,0.0,38.0,2.0,159.0,2.0,389.440002441
738,0.0,0.0,38.0,3.0,159.0,3.0,387.950012207
739,0.0,0.0,35.0,3.0,155.0,2.0,389.010009766
740,0.0,0.0,34.0,2.0,157.0,3.0,389.619995117
741,0.0,0.0,34.0,3.0,155.0,3.0,386.859985352
742,0.0,0.0,34.0,3.0,160.0,2.0,388.549987793
743,0.0,0.0,35.0,2.0,154.0,3.0,392.449981689
744,0.0,0.0,37.0,3.0,158.0,2.0,389.049987793
745,0.0,0.0,37.0,2.0,154.0,3.0,386.009979248
746,0.0,0.0,37.0,2.0,154.0,3.0,386.009979248
747,0.0,0.0,37.0,2.0,154.0,3.0,386.009979248
748,0.0,0.0,37.0,2.0,152.0,2.0,387.679992676
749,0.0,0.0,35.0,2.0,158.0,3.0,389.470001221
750,0.0,0.0,35.0,3.0,156.0,3.0,394.829986572
751,0.0,0.0,34.0,2.0,153.0,3.0,393.970001221
752,0.0,0.0,35.0,2.0,156.0,2.0,387.559997559
753,0.0,0.0,33.0,2.0,159.0,3.0,389.619995117
754,0.0,0.0,31.0,3.0,153.0,2.0,388.529998779
755,0.0,0.0,34.0,3.0,157.0,3.0,391.91998291
756,0.0,0.0,30.0,2.0,161.0,3.0,389.050018311
757,0.0,0.0,34.0,2.0,154.0,3.0,389.869995117
758,0.0,0.0,35.0,3.0,155.0,3.0,387.220001221
759,0.0,0.0,34.0,2.0,158.0,3.0,388.489990234
760,0.0,0.0,36.0,2.0,159.0,3.0,387.949981689
761,0.0,0.0,34.0,3.0,156.0,2.0,388.599975586
762,0.0,0.0,35.0,2.0,158.0,3.0,389.290008545
763,0.0,0.0,33.0,2.0,154.0,2.0,396.940002441
764,0.0,0.0,21.0,3.0,158.0,3.0,396.090026855
765,0.0,0.0,21.0,3.0,158.0,3.0,396.090026855
766,0.0,0.0,35.0,3.0,155.0,2.0,396.410003662
767,0.0,0.0,35.0,2.0,153.0,3.0,396.670013428
768,0.0,0.0,35.0,2.0,158.0,2.0,402.459991455
769,0.0,0.0,34.0,2.0,155.0,2.0,399.470001221
770,0.0,0.0,33.0,3.0,160.0,2.0,401.459991455
771,0.0,0.0,34.0,2.0,154.0,2.0,395.489990234
772,0.0,0.0,34.0,3.0,152.0,2.0,394.339996338
773,0.0,0.0,34.0,2.0,157.0,2.0,395.109985352
774,0.0,0.0,34.0,3.0,158.0,2.0,396.440002441
775,0.0,0.0,33.0,2.0,158.0,3.0,390.630004883
776,0.0,0.0,33.0,2.0,154.0,2.0,395.230010986
777,0.0,0.0,32.0,2.0,157.0,2.0,395.480010986
778,0.0,0.0,34.0,3.0,159.0,2.0,394.660003662
779,0.0,0.0,35.0,2.0,156.0,3.0,395.040008545
780,0.0,0.0,33.0,2.0,154.0,3.0,391.850006104
781,0.0,0.0,34.0,3.0,154.0,2.0,391.699981689
782,0.0,0.0,35.0,2.0,156.0,3.0,394.989990234
783,0.0,0.0,34.0,2.0,152.0,2.0,392.880004883
784,0.0,0.0,34.0,2.0,152.0,2.0,392.880004883
785,0.0,0.0,34.0,2.0,152.0,2.0,392.880004883
786,0.0,0.0,35.0,3.0,152.0,2.0,394.220001221
787,0.0,0.0,33.0,2.0,154.0,2.0,398.309997559
788,0.0,0.0,35.0,3.0,158.0,2.0,402.25
789,0.0,0.0,33.0,2.0,160.0,2.0,407.220001221
790,0.0,0.0,36.0,2.0,158.0,2.0,395.009979248
791,0.0,0.0,34.0,2.0,156.0,2.0,397.040008545
792,0.0,0.0,36.0,2.0,157.0,2.0,392.690002441
793,0.0,0.0,34.0,3.0,158.0,2.0,397.850006104
794,0.0,0.0,35.0,3.0,160.0,2.0,392.489990234
795,0.0,0.0,35.0,3.0,155.0,2.0,399.340026855
796,0.0,0.0,38.0,3.0,156.0,2.0,397.890014648
797,0.0,0.0,35.0,2.0,158.0,2.0,393.690002441
798,0.0,0.0,34.0,2.0,156.0,2.0,394.760009766
799,0.0,0.0,34.0,2.0,166.0,2.0,401.300018311
800,0.0,0.0,32.0,3.0,155.0,3.0,403.799987793
801,0.0,0.0,33.0,2.0,155.0,2.0,405.899993896
802,0.0,0.0,34.0,2.0,159.0,2.0,400.630004883
803,0.0,0.0,33.0,2.0,157.0,2.0,402.410003662
804,0.0,0.0,31.0,3.0,156.0,2.0,401.049987793
805,0.0,0.0,31.0,3.0,156.0,2.0,401.049987793
806,0.0,0.0,31.0,3.0,156.0,2.0,401.049987793
807,0.0,0.0,32.0,2.0,156.0,2.0,407.590026855
808,0.0,0.0,33.0,2.0,154.0,3.0,405.989990234
809,0.0,0.0,33.0,3.0,153.0,2.0,406.450012207
810,0.0,0.0,33.0,3.0,154.0,2.0,406.359985352
811,0.0,0.0,32.0,2.0,155.0,2.0,401.139984131
812,0.0,0.0,33.0,3.0,157.0,2.0,404.790008545
813,0.0,0.0,33.0,3.0,158.0,2.0,407.940002441
814,0.0,0.0,31.0,2.0,157.0,2.0,405.550018311
815,0.0,0.0,34.0,2.0,156.0,2.0,406.0
816,0.0,0.0,33.0,2.0,158.0,2.0,401.239990234
817,0.0,0.0,33.0,2.0,154.0,3.0,404.200012207
818,0.0,0.0,34.0,2.0,158.0,2.0,404.980010986
819,0.0,0.0,33.0,2.0,153.0,2.0,402.929992676
820,0.0,0.0,33.0,2.0,154.0,3.0,403.569976807
821,0.0,0.0,32.0,2.0,156.0,3.0,398.579986572
822,0.0,0.0,33.0,3.0,153.0,2.0,404.070007324
823,0.0,0.0,33.0,3.0,153.0,2.0,403.290008545
824,0.0,0.0,33.0,3.0,153.0,2.0,403.290008545
825,0.0,0.0,33.0,3.0,153.0,2.0,403.290008545
826,0.0,0.0,33.0,3.0,153.0,2.0,401.589996338
827,0.0,0.0,32.0,2.0,159.0,2.0,404.019989014
828,0.0,0.0,32.0,2.0,159.0,2.0,407.140014648
829,0.0,0.0,32.0,2.0,159.0,2.0,407.140014648
830,0.0,0.0,32.0,2.0,159.0,2.0,407.140014648
831,0.0,0.0,33.0,2.0,157.0,2.0,403.540008545
832,0.0,0.0,33.0,2.0,157.0,2.0,401.160003662
833,0.0,0.0,32.0,2.0,155.0,2.0,400.140014648
834,0.0,0.0,32.0,2.0,155.0,2.0,398.770019531
835,0.0,0.0,32.0,3.0,157.0,2.0,402.800018311
836,0.0,0.0,32.0,3.0,157.0,2.0,402.920013428
837,0.0,0.0,38.0,2.0,165.0,2.0,402.920013428
838,0.0,0.0,38.0,2.0,165.0,2.0,403.119995117
839,0.0,0.0,34.0,3.0,155.0,2.0,399.940002441
840,0.0,0.0,34.0,3.0,155.0,2.0,402.609985352
841,0.0,0.0,33.0,2.0,153.0,2.0,404.709991455
842,0.0,0.0,33.0,2.0,153.0,2.0,403.709991455
843,0.0,0.0,32.0,3.0,152.0,2.0,399.670013428
844,0.0,0.0,33.0,2.0,153.0,2.0,399.290008545
845,0.0,0.0,33.0,3.0,153.0,2.0,401.009979248
846,0.0,0.0,33.0,3.0,152.0,2.0,400.510009766
847,0.0,0.0,32.0,2.0,158.0,2.0,403.58001709
848,0.0,0.0,33.0,3.0,153.0,2.0,397.910003662
849,0.0,0.0,33.0,3.0,153.0,2.0,397.910003662
850,0.0,0.0,33.0,3.0,153.0,2.0,397.910003662
851,0.0,0.0,32.0,3.0,152.0,2.0,398.390014648
852,0.0,0.0,32.0,3.0,160.0,2.0,400.660003662
853,0.0,0.0,31.0,2.0,156.0,2.0,402.269989014
854,0.0,0.0,30.0,3.0,156.0,2.0,399.450012207
855,0.0,0.0,32.0,3.0,153.0,2.0,399.880004883
856,0.0,0.0,31.0,2.0,154.0,3.0,400.720001221
857,0.0,0.0,31.0,2.0,156.0,2.0,403.850006104
858,0.0,0.0,32.0,2.0,157.0,2.0,397.549987793
859,0.0,0.0,31.0,3.0,157.0,2.0,403.0
860,0.0,0.0,32.0,2.0,153.0,2.0,403.25
861,0.0,0.0,32.0,3.0,154.0,2.0,401.910003662
862,0.0,0.0,51.0,2.0,155.0,3.0,401.970001221
863,0.0,0.0,33.0,2.0,156.0,2.0,402.279998779
864,0.0,0.0,37.0,2.0,156.0,2.0,402.479980469
865,0.0,0.0,31.0,3.0,153.0,2.0,404.070007324
866,0.0,0.0,31.0,2.0,155.0,2.0,402.799987793
867,0.0,0.0,31.0,2.0,153.0,2.0,400.819976807
868,0.0,0.0,34.0,2.0,154.0,2.0,398.029998779
869,0.0,0.0,34.0,2.0,154.0,2.0,398.029998779
870,0.0,0.0,32.0,2.0,159.0,2.0,402.359985352
871,0.0,0.0,35.0,2.0,152.0,2.0,399.329986572
872,0.0,0.0,7.0,2.0,155.0,2.0,400.479980469
